Comments,Label
 yenka black sari naanga varathatchana vaangaromnu solreenga   adhukku naanga yenga wife ah ava aaisu fulla vechu paathukarom  aana neenga unga appa amma kitta vaangreengale padhilukku neenga unga appa amma va paathukareengla          ,None-of-the-above
 gh wb  virunthalikku porantha thevidiya payale vada  potta    ungomma pundaila en pola nalla kilichi anupiren,Misogyny
 ashik your so god da ni nalla varauva   ni ellaraum ore pole paakirigga   viththiyasam illama  pakurigga,Misandry
 realy so nice antha akka paasam vera level   ,None-of-the-above
 dai porambokku h raja unna enga paththalu seruppadidhanda naye,Misandry
 cheenavai sutri ella nadum anukundu podunga  athan pin ulaga nadukal nimmathiyaga valalaam  virainthu seyalpadungal ,Xenophobia
 vg vt elorum ipadi illa oru silar mattum romba mosama nadakuranga,None-of-the-above
 rajasakthi raja  paavam than anna    ,None-of-the-above
 ada che evalukala kummala sernthu serupala adicha than,Misogyny
 kalaivani r  don t feel nichayam oru viduvu kidaikum  even my bro and friends also not getting,None-of-the-above
 ponna piranthu aduthavangala seeralichittu poravala vida  itha maathiri thirunangaiya poranthu yaarukkum throgam seiyaamal vaalalam,Misogyny
 negal unga life unga virupapadi valunga  athu than magilchyai tharum,Hope-Speech
 ravi kumar  no problem bro,None-of-the-above
 neya nananu title ha vechi irukalamae  ,None-of-the-above
 wierd         semma movie,None-of-the-above
 you are god s gift  mjt,None-of-the-above
 callgirl monika  well said ,None-of-the-above
 gopi ningalave onga mariyathaya kduthukiringa,None-of-the-above
 bayangra foolish a irku indha ennam   oru vishyatha pathi educate pana   elarum apdi aayrvangalo haha   apo school la reproduction pathi solli kudthone elarum pilla pethukitanglo poyi   arumai a irkudhe unga logic   elarum ungala maati thinking ullavanga illa   so dont worry,Counter-speech
 aashiq u looks like a neeya naana gopi sir    very happy to see you     ,None-of-the-above
 dai tamil manar yalam hindu da nayae,None-of-the-above
 bala kumar bala kumar nan already padichitenga padika vendiyathu ninga than    nan nalla padichana illayanu enaku theriyum mudinja ninga parunga   ,None-of-the-above
 vera dialog soldra da jawa,None-of-the-above
 laksha prasad   ovara panna bad than,None-of-the-above
 avar avar thanipatta viruppam ayarum ayaraiyum manathalavil kasttapaduthamal erunthal sari                                     ,None-of-the-above
 yenda monna naaingala   oru ponna rape panni kutty sevaru akkum podhu varadha                  aah da   oru        payyan or ponnu   mutual feelings oda love and sex pannum podhu varudhu   nalla irukuda unga theory,Homophobia
 ani anitha kevelam msc cs graduatedke inda parupu thimira     ,Misogyny
 karthikeyan r  hi u from,None-of-the-above
 as of now ur best prank is kari kadai prank  ,None-of-the-above
 indha thevdiya pasangala thukila podunga,Misandry
 anna na rasipuram anna nanum unga kuda prank pa na lama anna,None-of-the-above
 oru hindu yeppavume innoru hinduva kevala paduta matanga  inga hindu perula id create pannittu  adutha mathathukaran sootha nakura mathiri scene poduravan yellam yaruda simon poolu umbingala tevdiya pasangala    intha polapu polaikira nai kandipa tevdiya payalungathan irukanum  ,Misandry
 rafeeq samreen rafeeq samreen  nan ketakelviku nee solra pathil enna dasarathan enbavar kadavule illa appadiye irunthaalum avaruku   manavikal akkalathil war seythu naattai kai pattruvaarkal allathu pooti vaithu suyamvaram nadathuvargal athil venra veeranuku thirumanam seithu kodupaarkal athilum appenin virupathudan ithil enna thavaru kandai,Counter-speech
  mintes   no   dislikes     awesome anna  ,Hope-Speech
 super bro neenga nalla irrupinga indha generation la ippadi yaarume panna mattanga but nenga super thalaiva avangala la nenga kandipa happy aa irrupinga unga life super aa irrukum paarunga bro love you bro,Hope-Speech
 po da loose kuuuuu gopi,Misandry
                  avan oru ali pola iruku    athaan ipdie pesuran ji     vidunga,Transphobic
 dai inthunu soldra ne pinnala ne samaskiruthala eluthi poster poda vendiyathuthana da en tamil language yenda pota echa,Misandry
 raju rajan  adeii   ethukuda naa saripattu varamate  ,None-of-the-above
 vedio paathte comments padika vandhvange oru like podunge,None-of-the-above
 uruttukalil pala vidham adhil idhu periya problem,None-of-the-above
 babu kumar yaaruda nee   un addreess kudu,None-of-the-above
 athuku nega homo va iruthatha therium mr yogi  athuvaikum nega soldrathulam thanila ealuthuramari tha,Misandry
 nan oru naal unga tik tok video laye ungala pidichurukku ana munnadi irukka paiyan fraud mathuri irukkan sonen bro    anyways nanum niraya ipti panathukaga yemathuruken   nanparkalal    ineme nalla irunga    kadavul ungala kapathuvaru,None-of-the-above
 unnoda parambaraila gay and lesbians mattumthan perappanga sir,Homophobia
 priya priya  dai unnaku attuku mella pessa thirathunu theriyum amaithiya iru amithiya iruthal unn suniya unn pondati oombi viduva remba pasunina unaku sunniya ellam paniruven ,Misandry
 malini unka padathila nan nadikalama,None-of-the-above
 matha veri piditthavan h  raja ivanlam mohammed nabi  saw  avangala thappa  pesurathukku  ivanukku enna thahuthi irukku,Misandry
 prakash prakash  clg enga cls la intha rendu pasanga love pannunanga bro athanala avnga rendu pearu kudayum yarum peasa maattanga naa pesuna ennayum avnga kuda peasa kudathunu solluvanga athan avnga kastatha sonna avangala purichikkalanalum parava illa avanga keavala paduthathinganu,Homophobia
 seeman ne oru appanukku poranthu erukiyada,Misandry
 s ravikumar s ravikumar  chennai la entha area bro,None-of-the-above
 anthe naya puduchu jail la podunga,None-of-the-above
 palmanikam palmanikam     purila ena solringa   ,None-of-the-above
 enakku avunga kooda friendship vechuknu          ,None-of-the-above
 voice mattum dan ya oru madri irku mathabadi   samaya irukinga ka sama azhagu ka neenga,None-of-the-above
 correct anna    velaiya oru tone   veetla oru tone    ithula office la tha pesirupanga veetuku vanthu  knja nerathula phn varum maximum athu ladies ah tha irukum office nadantha kathayave marupadiyum pesuvanga   avar ipdi soltaru ivar epdi soltarnu    mudici vaika   hr akitum   aprm enga nama pesa nampa tiffin panna kitchen kula poituvom   nama pillaiku pasikumla,Counter-speech
 meenu teenu   puriyathavanukku pavam  purinthavanukku  thavam  en manaivi enakku varam ,Counter-speech
 super sir nalla erundhuchu unga pecchu nd unmaya pesuninga sir  ,None-of-the-above
 ean aala pakatha vandhan        yaru ivana          ,None-of-the-above
 ipdi pana evan vela kudupan,None-of-the-above
 jenistan aijay  srilanka nana no nan india  ,None-of-the-above
 yuvaraj elumalai  naan ungalai kadan adaikka sollavillaiye ungal manaivikku koorungal endren  nandri anna ,Counter-speech
 podi thevidiya ponnungala unga la ookanum dii thevidiya munda,Homophobia
 gorgeous beauty sisssss  manasara solraen avlo azhagu kaaaa,None-of-the-above
 pandiyan p   hello yes or no,None-of-the-above
 personal interest avungaluku pudichatha avunga seiranga namaku pudichatha nama seirom namba interest ah nama yen avungaluku thinikanum,None-of-the-above
 rafeeq samreen rafeeq samreen  kirutthuva matham thoondri     varusathuku pinnala thoondriya matham islam athuku munnadi unga mathamnu onnu kidayave kidayaathu,None-of-the-above
 super  super  sir  good  speech ,None-of-the-above
 fantastic sir welldone   phd kodakkalam,None-of-the-above
 unmaiel thaiku piranthavan h  raja ,Misandry
 broo sema act broo     aluthutan bro unga act la     n antha akka ku huge respect bro ungalukaga dance lam aduranga sema bro hatts off,None-of-the-above
 shinchan shinchan  amam naan appadi than enna unnakku nee un ponnayo   paiyanayo   katti kudukka poriya engalukku illa la appo poda,Misandry
 bro nalaruku but nenga rendu perum yellariyum kalaipinga athu semma fun ah irukum but intha video la missing bro,None-of-the-above
 kalai arasan  apdina mental mari pesadha,None-of-the-above
 indha china sanitholla thangalada samy ,Xenophobia
 bjp kku ethiri tamilaga brahmin  katchi i ilukkaatheenga caste a ilukkatheenga,None-of-the-above
 unmaya semma aluga varudu eda pakumpodu        thirunangaigala yarum kindal pannadinga yarum i hope god bless you,Counter-speech
 mahalingam mari  nsn neyveli  appapa mathurai varuvean,None-of-the-above
 rajeswari d    true even at chennai local train    attagaasam panraanga   ,Transphobic
 mohan kumar gethu tala thimira sollunga bro         ,None-of-the-above
 chandra lekha  yei kena punda inga public la unna maathiri avuthu kamika enaku pudikala unnoda whatsapp number kudu,Misogyny
 gopinath oru echa poriki avna othaikanum   tamilan  ,Misandry
 anna romba emotional ah iruku na endha oru swituationlaium oru normal person maela hope vaikaradha vida  indha madhiri namma akkavungalta help kaekalam avunga mattumae endha oru vishayathaium edhir paakama seivanga  i did get help from my sister,Counter-speech
 amutha amutha  sari sis dont mistake me,None-of-the-above
 enaku marriage agi   years agudhu innum ennoda marriage ku vanguna kadan enga vettukaru than adikuraru,None-of-the-above
 amar  ennatha saathikaran   appo ungalal veetu vela ellathyu senjutu ponnungala maari ellar kitayu pechu vaanga mudiyuma ne oru manusan ponnungalum manusanga tha frst athukaagavathu mathinga kandippa ne ella un ammava mathika maata nu theriyuthu thu,Counter-speech
 neenga sonapram than channel name gavanichen  ,None-of-the-above
 porambokku munda thevidiya paiyyan or thevidiya munda      items,Transphobic
 idha andha akka kita prankunu solladheenha pa         ,None-of-the-above
 but ennoda baby    enga erukkanu ennala ennamum kandu pidikka mudiyala     mama   sikiram vaa   please  unakkaga oru oru naalum wait panren           but nee enga erukka   eppidi erukka panu koda enakku theriyala      ,None-of-the-above
 narayanan lakshmi  deii punda naanga     mark vanagunaa neenga     eduthuttu poireenga    aprom ena mayirukku jaadhii veri nnu solreenga    reservation illama general pongada sunnigala     society la ungalukku mariyadhaiye ila     governor eh aanalum paraiyan paraiyan dhaa ,Misandry
 storm breaker  enna culture andha culture ra konjam solluga,None-of-the-above
 ootha ithulam kooduma   eiyarkai ku muran paduranga   oru nall anubavipinga mela oruthan pathutu irukan maranthurathinga,Homophobia
 eana veri petithavan h roja,Misandry
 i love you  da chlm,None-of-the-above
 unngala thiturathuku ethuku  documents   lesbians  life long  sagara varaiku onna  vaala  mudiuma      illa  entha  oru  aan  uthavium  illama  oru  child  ah  pethukka mudiuma         next  generations ku  nalla  example ah  irunga  pls     aarva  kolarula  adutha  santhathikal illama  pochina manitha  iname  irukathu,Homophobia
       kongu        neege kude pannuvingge ellathiyum,None-of-the-above
 itha uruvakanavunuku thalaivaliya marapoguthu     namba pakkathan porom   appo avanga unmaiya soliduvanga    avangaluku solution theriyathu    mattipanka seekirama  ,Counter-speech
 valkia alikaratha thedie bahirangama porienga,None-of-the-above
 endha china karanuga kandadha thinu nama uira edukaranuga,Xenophobia
 mani yaar bro unga friend ah,None-of-the-above
 p  nagaraj       naa oru thapaana visayathuku encourage   panamaata bro   also very sry for that words     simple ahh oru logic kekura bro    sex aiya namba istathuku virupa patavanga kooda panalanu sola poiyu thaaa chinna kolanthaiya kooda panraanunga ithe nelama thaa future la aana aambalaiko sethu ithu nadako   second oru aambalaiku ethava thaa oru pombala   third intha ulago elaaraiyo emaathi vechiruku,Counter-speech
 ne eduku pora punda nea potta mooditu erukaveandithu thana punda nadikkaadha de gomma,Misogyny
 trishul sanudhran  yedhu      yenna pa ipadi posukunu sollitinga        lolz,None-of-the-above
 hlo gay na ungalukku epdi theriyuthu avunga  unarva purinchika mudiyalanaalum paravala avunga kevala paduthathinga  ,Counter-speech
 orey ponnungaly ella channel vdo alum irukangaley oru vela scripted aah irukumooo    ,None-of-the-above
 pooda nee original potta raja,Misandry
      ku aparam pirantha all girls very bad girls,Misogyny
 bharani solairaj  yarru bro antha fake id  ,None-of-the-above
 she s beautiful   sema kalaai aashiq    bonda   good interview by u aashiq   ,None-of-the-above
 apo neenga mamiyara eruka kootathu,None-of-the-above
 i am lucky  i love my mama,None-of-the-above
 indha thevdiya tholla thanga mudila yella train laum eri eri picha edukudhunga     ,Transphobic
 priya priya          ,Misogyny
 naveen unakkulam pathil sollanimnu avasiyam illla da potta jathi theriyathe potte poota dai,Misandry
 part   vera irukka yaruda neenga mokkaya botathinga da,None-of-the-above
 swetha k unakkum ethaachum sollira poren moodtu poiru welakkenna,Misandry
 avnga unmai nu nambitanga    last ah prank nu solli kastapatruppanga paavam,None-of-the-above
 enoda husband ena kettuthan yellame pannuvanga super anna,None-of-the-above
 indha movie la act pana alarukum u s medai sarba                                     ,None-of-the-above
 thap seythavar entha jathikaran annalum thantane anubavikannam ithil entha jathikarannum verpad kamikakudath,None-of-the-above
 mind music  your number plzz,None-of-the-above
 arumaiyaana pathivu yesuraj   love is love     ,None-of-the-above
 interview eduppavar vaazhga  vellai manam konda neevir valarha      ,Hope-Speech
 oru ponnum than aangalai mattum pesathe,Misogyny
 deepshika  zero point      apdinu oru chanel bro  ,None-of-the-above
 anna neutrino project patti video pannunga anna,None-of-the-above
 nanpa part   l am waiting    ,None-of-the-above
   min    sec la adhu yenna homosexual people india fullah  soldra apdi irundha yepdi population ,Homophobia
 yes sister     good msg  ,None-of-the-above
 i like u akka                   ,None-of-the-above
 kayta than prblm slove aakumay but kaykamatanka ethalam swipe panitu poituvanka ,None-of-the-above
 ennai porutha varai ithu correct than   sariyanaa thierpu     putichaa adcept pannuga  i llana vilakitunga    avarkalai kutram solla neengal yaar ,Counter-speech
 sanjiv a enna kodumei  konjum sollungge,None-of-the-above
 prabha parthan  homosexual aim ah sex tha bro   apo matum india vallarasa aaguma    ,Homophobia
 servant of mono god in the heaven  ippo neethan opppari vaikura innemel oppari vaikanumna yen fb accountku vaa,None-of-the-above
 dai h raja onala oru naal irukku da,None-of-the-above
 harish balaji  dei lusu yaaru da naye ne na avaru sonnadhuku support pannenda oruvela neetha video vara mari aalu pola naaye,Misandry
 intha topic la video poota mg aa mudichiruvainga   ,None-of-the-above
