Comments,Label
గిన్నెలు నేను ఎప్పుడు కడగలేదు అన్నప్పుడు viవీడియో ప్లే చేసినప్పుడు గీతూ మొహం చూడాలి kothi la pettindi moham,hate
Geethu ni frist eleminate cheyyandi mari ante Mari chesthundhi edhi pedha over action toy aeindhi ra babu,hate
Satya over action ekuva aindhi arjun paina. Papam vadi affection kuda content laga thisukundhi,hate
"Ammai Maya la padithy Ela madhyala out aavtham, papam bali aaipoyadu pilla puku gadu",hate
"Mustache kosam wait chesi untadu,inni rojulu ee video cheyadaniki,enthaina ne dedication ki hats off bro",non-hate
తమరు చెప్పింది కరెక్ట్ గా పాటిస్తే ఏ సమస్యలు ఉండవు...అన్నగారు.   బాగా చెప్పారు కేతిరెడ్డి అన్నగారు,non-hate
అబ్బా చాలా హుందాగా చెప్పారు సార్. మిత్రులారా మాట్లాడే విధానంలో  మన  కొడాలి కన్నా  బెస్ట్ కదా…,non-hate
బౌలింగ్ వరస్ట్ ఇండియన్ టీమ్ ది..... ,hate
ఫైనల్ ఇంగ్లాండ్  గెలవాలి ఆల్ ది బెస్ట్ ఇంగ్లాండ్ టీమ్ 2022 ఇంగ్లాండ్ విన్నర్,non-hate
Cup పాకిస్థాన్ దే.... అదృష్టం కలిసి వచ్చింది.... All the best పాకిస్థాన్,non-hate
"England match gelichindi virat,sky and hardik hrudayalu gelicharu anthe",non-hate
"Ipl ki best mana palyers , international matches enduku waste",hate
Kanisam okka wicket kooda teeyaledu waste galu,hate
మేడం గారు మీరు మాట్లాడింది 100% కరెక్ట్ మేడం గారు. హాట్స్ ఆఫ్ టూ యు మేడం గారు.,non-hate
"
విజయ్ దేవరకొండ గురించి చెప్పింది చాలా పర్ఫెక్ట్ గా చెప్పారు మేడమ్.",non-hate
ప్రియా గారు మీరు చేసిన కామెంట్ చాలా బాగున్నది ఇలాంటి వారు తెలుసుకోవాలి ధన్య వాదాలు,non-hate
అమ్మ అమ్మ ఏముంది సినిమాలను కన్న ఇదే బాగుంది,non-hate
మంచు కుటుంబం తెలుగు ప్రజకి దేవుడు ఇచ్చిన గొప్ప వరం.,non-hate
కామెడీ సింగర్స్ ఈ విధంగా వాళ్లకు ఒక గుర్తింపు వచ్చింది,non-hate
"మంచు కుటుంబం తెలుగు ప్రజకి దేవుడు ఇచ్చిన గొప్ప వరం.
తప్పదు, భరించాల్సిందే0",non-hate
Nenu డ్రాయర్ ఎస్త చూడు నేను డ్రాయర్ ఎస్తా చూడు నా డ్రాయర్ siad చూడకుంటే ఇప్పెస్త చూడు,hate
అన్నా నిజంగా చాలా రోజుల తర్వాత మనస్ఫూర్తిగా నవ్వుకున్నాను  tq anna keep doing like this,non-hate
Anna mee Spandhana bagundhi,non-hate
rashmika..ante....asalu chiraku naaku.,hate
చాలా బాగా చేస్తారు మీరు ....అభిమాని అయిపోయాను మీకు,non-hate
Saami... Kadha kannaa venakaala nuvv cheppina vivarana baagundi…,non-hate
ఆయన గొప్పవాడని పొగిడినప్పుడు ఆయన లాగానే మీరు కూడా ఉండాలి కదా,non-hate
RGV effect valla Puri cinemalu anni dobbayi.,hate
vadu donga nuuv yadava,hate
Psycho pastor vadulu,hate
RGV tharuvathe evaraina...RGV is greater than  Rajamouli or anyone else....,non-hate
Vine vallani batti cheppochu RGV ki entha respect istharo vallu,non-hate
Swaami nee attitude ardham chesukune maturity ee world ki Inka raledhu...may be after 20 years we may get that maturity ...really you are amazing…,non-hate
Ne failures ni kuda honest ga accept chesthav andhuke nuv Great.normal human being ki adhi kudharadhu,non-hate
"Meeru nijanga great sir,,, RGV is very great,,,",non-hate
Upendra cinema lo hero character RGV Real Character Same to same,non-hate
Pakka salaar release 28 sep key prashant neel ss Rajamouli RRR key bayapadaley viniki bayapadutada na lowda,hate
"జీవా ఓ విలక్షణమైన నటుడు!!
సీరియస్, ఫ్యూరియస్ పాత్రలే కాక కామెడీని కూడా నూటికి నూరుపాళ్లూ పండించగల అద్భుతనటుడు.",non-hate
ఇలాంటి నటుడు మళ్లీ పుట్టాడు తెలుగు ఇండస్ట్రీకి దొరికిన ఆణిముత్యం మా జీవ సార్,non-hate
తెలుగు పరిశ్రమకు ఉన్న మంచి నటుల్లో జీవా గారు ఒకరు....,non-hate
మీ anckaring సూపర్,non-hate
ఇదొక ఇంటర్వ్యూ నా waste interview,hate
హోం వర్క్ చాలా బాగుంది,non-hate
కూటి కోసం కోటి విద్యలు,non-hate
Sound thaginchi chudala Thu dinamma yemundhira dintlo lanja la undi,hate
దిక్కు మాలిన హెడ్డింగ్ లు వెదవ స్టోరీలు,hate
Koja valla number untyy send me,hate
స్త్రీలను వీధిలోకి లగకంది పవన్ గారు చూస్తే ఆయనకి పార్టీ కి చెడ్డ పేరు వస్తుంది,non-hate
అన్నా నువు ముడ్డి కడుక్కోకు.ఆ నీళ్లు వృథా కావు.పొలాలకి నీటి కరువు వుండదు.,hate
తెలివిగలవాళ్లని అనుకుంటాంగానీ కాదు అదృష్టం ఏమూలో ఏడుస్తుంది ఇట్లాంటి  వాళ్ళకి. జనాలతో తిట్టించుకుంటే కాని నిద్ర పట్టదు,hate
Number cheppakunda recharge super ga chesav ,non-hate
Nuvu nijangane pichodivi,hate
తొమ్మిది నిమిషాల వీడియో లో 900% కామెడీ... సూపర్ బ్రో నీవు…,non-hate
అంతరించి పోతున్న ఆరోగ్యావంతమైన హాస్యాన్ని తట్టి లేపిన సాత్విక్....,non-hate
కాదన్నా నవ్వి నవ్వి చచ్చిపోతే ఎవరు రెస్పాన్సిబిలిటీ అన్నా సూపర్ అన్న,non-hate
Prathi scene prathi shot u mind pothundhi Amma baboy Awesome script selection,non-hate
ఈ వీడియో తరువాత నేను నుకు పెద్ద అభిమాని అయ్యాను బ్రో సుపుర్,non-hate
సూపర్ బ్రదర్ కామెడీ కేక్క  1000% కామెడీ వీడియో,non-hate
నువ్వు మా పాలిట దేవుడు అన్న,non-hate
Annaaaa navvii navvvii stomach pain vachindhi ,non-hate
Chala bagundhi anna,non-hate
సూపర్ అన్న నీ వీడియోస్ నీ మాటలు అంటే నాకు చాలా ఇష్టం అందుకే నీ ఛానల్ సబ్స్క్రైబ్,non-hate
తెలంగాణ జాతి రత్నాలు... మనోళ్లు,non-hate
